"site_id","lat","lon"
"877e28e3-f34e-4643-a5bb-2a911f4ab452",35.3620810931316,-114.82439201811
"e0201454-0717-417a-ad03-f70618a120ff",35.3620810931316,-114.82439201811
"023d35eb-aa6e-4993-a60a-a4c5c2f44048",35.3620810931316,-114.82439201811
"ebafd4d6-5438-4336-aa85-059ba630d6d3",35.3620810931316,-114.82439201811
"ee9c0a19-6059-4b33-a35b-d16016355000",35.3620810931316,-114.82439201811
"b264167b-01c3-4dc3-b842-7ae08751d0f1",35.3620810931316,-114.82439201811
"60c6b870-6efa-4753-ade3-45d423084a37",35.3620810931316,-114.82439201811
"c5b4e762-e3eb-4c94-bc72-8bbfca9cfbf9",35.3620810931316,-114.82439201811
"046b0cf2-bfb2-4912-9ef9-0d620cf0c533",35.3620810931316,-114.82439201811
"6edee84e-e2d3-41a4-b15d-3db42abc2618",35.3620810931316,-114.82439201811
"25952409-49b8-4c64-aadc-0c99a45c5a2c",35.3620810931316,-114.82439201811
"2270184e-994c-43ae-ae36-3fb871d389b6",35.3620810931316,-114.82439201811
"a9e41c08-ba4f-4800-afd4-27b34273e80b",35.3620810931316,-114.82439201811
"b5e69f25-0956-499e-b33d-1a95649e2066",35.3620810931316,-114.82439201811
"b74e775f-1c63-4abd-b89e-abcf32a2c7a5",35.3620810931316,-114.82439201811
"d23509cf-b57e-4b84-8eb6-87af8ea3d54f",35.3620810931316,-114.82439201811
"44650373-62c0-479c-a7b2-244921549868",35.3620810931316,-114.82439201811
"a4bb6d9a-e59c-4ba5-ae31-39cb2b6d9ef1",35.3620810931316,-114.82439201811
"3c4635aa-103f-45eb-8b11-1af402e80618",35.3620810931316,-114.82439201811
"d2dd8740-8e15-4581-99cf-192279b155c5",35.3620810931316,-114.82439201811
"d39d51a4-e4f3-4209-9c53-c0b2e56a3376",35.3620810931316,-114.82439201811
"851a5392-e4e2-4c07-a67a-47918e934f27",35.3620810931316,-114.82439201811
"d132c79e-5738-4c9a-bc2f-0e68511f5512",35.3620810931316,-114.82439201811
"5b2db983-e067-4d64-93fe-e4009386c871",35.3620810931316,-114.82439201811
"7bfc3082-783b-4d96-a7b1-466f9aac5a41",35.3620810931316,-114.82439201811
"a33bf6a5-03a6-4420-9fee-d8ba3ae3b624",35.3620810931316,-114.82439201811
"7bdbe891-6f34-49d6-9897-535cccebdcd4",35.3620810931316,-114.82439201811
"34cd766a-8654-48ce-b3ea-c0e231dd67f6",35.3620810931316,-114.82439201811
"1ac948ef-8373-4db8-b2b7-8191cf2b58c6",35.3620810931316,-114.82439201811
"67fc8b32-0c21-4930-b97e-05e22945287c",35.3620810931316,-114.82439201811
"d31772f0-d6d7-43fc-a240-d013b14629b2",35.3620810931316,-114.82439201811
"e28b39e6-7e62-40a4-96d7-9dd64b5c41d4",35.3620810931316,-114.82439201811
"dfc0b7a8-1156-496f-ba31-b922d8073b68",35.3620810931316,-114.82439201811
"587e64e6-a787-4756-8fbe-b3bc32c37621",35.3620810931316,-114.82439201811
"b65f79fb-fe5d-4c60-80d5-08367a8dcd9c",35.3620810931316,-114.82439201811
"ffb16a8d-ef42-4904-84c9-4564fcce2ca0",35.3620810931316,-114.82439201811
"369f9fd3-3043-4540-bfaa-89c2864b2a0e",35.3620810931316,-114.82439201811
"c2956752-1fc3-4ab0-917f-07f16372b604",35.3620810931316,-114.82439201811
"f52dbecc-ce61-4751-81aa-cdd31217f78a",35.3620810931316,-114.82439201811
"f126e8bf-f034-4818-9405-f73402c20408",35.3620810931316,-114.82439201811
"dc1b5691-2a09-4775-b373-3b80f88b7c46",35.3620810931316,-114.82439201811
"2f404467-4d88-48a2-ae1b-fa72ad86ad52",35.3620810931316,-114.82439201811
"1f6355fd-71b4-4951-99d0-1df2cf1425df",35.3620810931316,-114.82439201811
"8902ca71-42c2-4bf0-945a-a15b07357d91",35.3620810931316,-114.82439201811
"31122338-22ff-4e30-a712-ee322709e836",35.3620810931316,-114.82439201811
"6833ebfa-8d11-4181-bc54-530feb0a17a7",35.3620810931316,-114.82439201811
"e3145491-01f0-4c62-baae-c014a34acf1b",35.3620810931316,-114.82439201811
"a99f89da-04ed-4f57-b9f2-4f7fc7baffd6",35.3620810931316,-114.82439201811
"91492313-b0f2-4b0b-9f49-f420bc9db0bb",35.3620810931316,-114.82439201811
"72798e1f-9420-40bd-985f-1d3d1f05ab93",35.3620810931316,-114.82439201811
"df66630d-2807-4be0-9c2b-4a5bcca953b6",35.3620810931316,-114.82439201811
"58d47c6d-6948-49db-aa13-c58830e7ea95",35.3620810931316,-114.82439201811
"0b2a3969-222b-43be-a193-3fd475c2de37",35.3620810931316,-114.82439201811
"7adcd1ca-a858-4296-b40f-d9f51ae0d71c",35.3620810931316,-114.82439201811
"2cc91eeb-3272-495d-a60e-af5543afc013",35.3620810931316,-114.82439201811
"1bb4ab41-f599-4141-a093-b67b85d1d976",35.3620810931316,-114.82439201811
"437fa348-76bf-45bc-953d-0b72c5753ac6",35.3620810931316,-114.82439201811
"5482dfc4-0e84-4e12-818b-8d737972034b",35.3620810931316,-114.82439201811
"b87b8a22-c6dd-4613-87b8-5a45efb18d2f",35.3620810931316,-114.82439201811
"67e03049-d2f8-4770-87db-aee65e02dbfd",35.3620810931316,-114.82439201811
"62c93557-e16e-409e-b033-e6dc36f8dc5a",35.3620810931316,-114.82439201811
"826154fd-fdf7-460c-ad36-fb48c0d1bd0c",35.3620810931316,-114.82439201811
"40aba6ab-89f5-4f41-afbe-44ffaaa3470f",35.3620810931316,-114.82439201811
"bbdc0a48-a381-4b30-a8b6-9c7065e1320c",35.3620810931316,-114.82439201811
"f2f50ef4-d874-4b31-89da-2e41f53ffe36",35.3620810931316,-114.82439201811
"231a5f90-2196-4723-bd92-9e60d15478f5",35.3620810931316,-114.82439201811
"e037b718-0b2d-499c-ac9c-e711899b7b4c",35.3620810931316,-114.82439201811
"8e3d77c8-b0a6-40e6-8e4c-4a60535604ce",35.3620810931316,-114.82439201811
"e8ab08dd-dfe0-4129-86e3-7efedd70091a",35.3620810931316,-114.82439201811
"fcd67283-93a8-4be8-8ccd-98f87a243c5d",35.3620810931316,-114.82439201811
"916c8fc2-657f-4168-ae49-2a4abc8de0fe",35.3620810931316,-114.82439201811
"c1b555eb-c91b-477c-a5f1-cc7e2a07f606",35.3620810931316,-114.82439201811
"8c34dc7d-c709-4e49-90eb-00d26aef7307",35.3620810931316,-114.82439201811
"bf7274cb-6e8d-4d5c-924d-f4471edb9118",35.3620810931316,-114.82439201811
"a0175eec-ee54-4a9f-80a1-33000e9de240",35.3620810931316,-114.82439201811
"b32c6d8f-ea9a-4501-ab34-0332eff157c5",35.3620810931316,-114.82439201811
"d4e6fbb4-ed01-4cef-ae3f-6b0008ed8717",35.3620810931316,-114.82439201811
"a86289fc-04e6-4e38-bb53-b324de77c46b",35.3620810931316,-114.82439201811
"b20a331f-94fb-43c4-aef0-d1586850d924",35.3620810931316,-114.82439201811
"4a1a2867-5d48-4a0d-ad01-d8404dcf2d79",35.3620810931316,-114.82439201811
"3f494be0-e5f9-428f-9f91-527314d406ee",35.3620810931316,-114.82439201811
"5c8615ab-966b-4d07-b1c1-ef358ef79bf9",35.3620810931316,-114.82439201811
"8b48f808-1a88-48b4-becd-afa3eb001671",35.3620810931316,-114.82439201811
"22a428a3-1059-43ff-ba0f-78b886755ad7",35.3620810931316,-114.82439201811
"3976dba3-02f8-4b9e-88ec-ed002850dcc1",35.3620810931316,-114.82439201811
"3771de01-eac8-4c1b-a817-2fa5a71e5004",35.3620810931316,-114.82439201811
"9e753c00-f166-4f5e-9976-ea32b91400fa",35.3620810931316,-114.82439201811
"b087784f-bc90-4291-95f2-9c57069c9fd9",35.3620810931316,-114.82439201811
"60696694-58cd-4a6f-b9e1-a2b63894cb2a",35.3620810931316,-114.82439201811
"a741579c-512f-469d-87a3-1bd5c9fd4e6b",35.3620810931316,-114.82439201811
"52867637-486b-4f72-a117-72f9a57d8be3",35.3620810931316,-114.82439201811
"b0c5c101-42d6-4229-93ae-28a3367794bb",35.3620810931316,-114.82439201811
"45cfed2a-bb54-4180-b88e-84e3bcb666d8",35.3620810931316,-114.82439201811
"f0b3f834-47d2-45af-ad23-4752a9a41dc7",35.3620810931316,-114.82439201811
"c81ec522-11e0-492c-8b48-29325f5f3fa2",35.3620810931316,-114.82439201811
"3838dff4-d887-4397-b225-4dda692a386a",35.3620810931316,-114.82439201811
"e454ba67-ee96-4d26-9c36-dd3068b48731",35.3620810931316,-114.82439201811
"bb387a0f-1428-49c1-b920-d0fdf4144766",35.3620810931316,-114.82439201811
"80cc30ec-715d-470c-8c3c-0e89e377dc93",35.3620810931316,-114.82439201811
"5234773c-2c2c-4531-aed1-6423aa345fa5",35.3620810931316,-114.82439201811
"04767150-84a4-4a3f-9f82-0a904f2ca9a5",35.3620810931316,-114.82439201811
"a9e24e37-48fc-4f42-af2c-6701ea763c07",35.3620810931316,-114.82439201811
"07e2e272-237f-4897-9ac4-2e580ae33654",35.3620810931316,-114.82439201811
"711f39fd-910c-4114-8e19-a16c7b5b45d2",35.3620810931316,-114.82439201811
"7d639cc3-7149-4c90-958d-f0ac5719d210",35.3620810931316,-114.82439201811
"63a8b3fd-2ccc-4caf-a8c4-f3b8cb618da5",35.3620810931316,-114.82439201811
"861d9b60-4841-4718-8ffe-e7c8aefb2a6d",35.3620810931316,-114.82439201811
"b7dd4e07-0b93-48df-bfe2-7120509523dc",35.3620810931316,-114.82439201811
"4097c014-2c09-4f53-be39-b438c4b14eed",35.3620810931316,-114.82439201811
"173364c9-882d-439f-8c51-a7aa297760fe",35.3620810931316,-114.82439201811
"f4b67488-287f-4a5f-b78b-28aa33b99ee4",35.3620810931316,-114.82439201811
"3cd0d993-7f4d-43c2-96d8-27dd693f7471",35.3620810931316,-114.82439201811
"95dd483c-0a37-483d-8eb0-de61ef5a1eec",35.3620810931316,-114.82439201811
"cebd9e0b-d9ed-44a4-a34c-ec09d7532bb4",35.3620810931316,-114.82439201811
"2bb96929-4a48-4deb-a773-62305765dade",35.3620810931316,-114.82439201811
"43cce17b-6f59-4325-986d-74a7d38b6fd7",35.3620810931316,-114.82439201811
"4ed8baa5-c230-4442-9b94-1f5771fcd4f9",35.3620810931316,-114.82439201811
"250e7a5f-0e20-4208-beb8-b534c9ab6620",35.3620810931316,-114.82439201811
"e1a2d95d-d65e-4f08-8799-bb4a64546579",35.3620810931316,-114.82439201811
"3d48500f-98ac-4806-aa58-618ccbf88597",35.3620810931316,-114.82439201811
"6fc2d65f-f34f-4034-b190-54ed2499c65a",35.3620810931316,-114.82439201811
"71aca495-ce16-4098-8383-0a81afbc8ed6",35.3620810931316,-114.82439201811
"f2704b07-5a65-48da-8966-87b347f2414e",35.3620810931316,-114.82439201811
"28af78b7-90fe-4835-bd5a-ccf739d85b50",35.3620810931316,-114.82439201811
"b5f9e115-3414-4de7-92cf-5d8cbb2b4a7a",35.3620810931316,-114.82439201811
"8e05c8eb-9223-4bec-92eb-93f293744b31",35.3620810931316,-114.82439201811
"cc9f27c9-940f-474c-aa67-c790b7b01b09",35.3620810931316,-114.82439201811
"72ba929f-1fa3-48e6-9565-9676d7294be2",35.3620810931316,-114.82439201811
"877cfcbe-0fca-4784-8ada-989a1b742f48",35.3620810931316,-114.82439201811
"8f00931b-e99e-45f7-ae9d-9bca06538739",35.3620810931316,-114.82439201811
"d230c65e-881e-496f-a5b3-306f1ef3af7d",35.3620810931316,-114.82439201811
"df347927-568b-4a10-8139-4a45ead843fb",35.3620810931316,-114.82439201811
"5bdf1f18-4eef-4e94-a70f-4c1f5ea53503",35.3620810931316,-114.82439201811
"73bc96d5-50d2-4c1f-b361-27a42159b37b",35.3620810931316,-114.82439201811
"3d15f137-4c27-424a-9c60-c967989b2e99",35.3620810931316,-114.82439201811
"85fe19fe-a8b2-4106-abe7-12fcdf136868",35.3620810931316,-114.82439201811
"364dcff2-d1df-44f6-9cca-e632047c732a",35.3620810931316,-114.82439201811
"ce67997d-1237-4f06-82d3-bc893b32a147",35.3620810931316,-114.82439201811
"b9c0108e-c403-4823-852b-2af006db599a",35.3620810931316,-114.82439201811
"2fb4bb4c-dce2-4b07-8030-c11bb3a2ae0b",35.3620810931316,-114.82439201811
"5af3269c-7dfa-42b4-8178-5b14093243ca",35.3620810931316,-114.82439201811
"18dcd34a-4fca-4fbc-8514-e667cf6c8835",35.3620810931316,-114.82439201811
"31fc3165-f293-417f-9838-5c38eaa3bc6e",35.3620810931316,-114.82439201811
"429d5481-7f36-425c-9eda-6e56061433d7",35.3620810931316,-114.82439201811
"e947394c-9c43-4a51-af1a-c55e4d4b4f5a",35.3620810931316,-114.82439201811
"64aec309-1f5e-4bda-a360-b70624d8838a",35.3620810931316,-114.82439201811
"f3508a84-c7a1-4df3-bae1-70ad00c22e6d",35.3620810931316,-114.82439201811
"fff1438b-22c4-4605-a630-5925edd18f11",35.3620810931316,-114.82439201811
"7233a4a5-4342-454b-af1f-8246885fbbe7",35.3620810931316,-114.82439201811
"911c03ec-3928-49c5-a35e-1574ab4cebf8",35.3620810931316,-114.82439201811
"150ea339-2ace-408f-8845-4bd97da9574e",35.3620810931316,-114.82439201811
"0262ccc9-e7fb-46ca-9999-820a5412d03e",35.3620810931316,-114.82439201811
"b15034e1-3a5c-41c9-ab64-5152ff8ca18b",35.3620810931316,-114.82439201811
"55eaa5c3-da3d-4b5a-9bb5-00061eb0bfe5",35.3620810931316,-114.82439201811
"41df68d0-0283-447d-ab50-68fdb2145716",35.3620810931316,-114.82439201811
"9d1da130-975e-4729-834f-d1dbfd103c36",35.3620810931316,-114.82439201811
"e9315e42-aa83-4597-9f27-3a3f888c31a5",35.3620810931316,-114.82439201811
"e0449bcb-c82b-4e78-9427-8f5a887bb371",35.3620810931316,-114.82439201811
"88c95343-ed10-4189-984e-e9453c74de64",35.3620810931316,-114.82439201811
"d0bebd3a-006f-45f4-be1b-4f031f8af454",35.3620810931316,-114.82439201811
"e9be3138-bf47-4b4b-87f3-36869cc6ba37",35.3620810931316,-114.82439201811
"3eadbf34-fa35-4dea-a0f2-e5d921dffdf4",35.3620810931316,-114.82439201811
"34a59f44-27ee-4995-9de6-7be2fe1e0e3b",35.3620810931316,-114.82439201811
"5e9dbd39-4d70-44fc-8151-31fa858c2373",35.3620810931316,-114.82439201811
"e9bec213-07ca-4a1c-9b80-5df392309b00",35.3620810931316,-114.82439201811
"04950116-8a57-42c8-a7f2-ff2337ac705b",35.3620810931316,-114.82439201811
"734c17c4-e9e9-44aa-83e4-35752ce2b013",35.3620810931316,-114.82439201811
"7b303e31-9fed-4e4c-a0c4-affa4b79890d",35.3620810931316,-114.82439201811
"ab52e5de-af41-4a53-a0d3-90397d479b94",35.3620810931316,-114.82439201811
"7f8ed58f-5ca8-4982-a822-8dcc4bf6ef54",35.3620810931316,-114.82439201811
"3458bc1c-6d77-4df7-8e89-8ec6cf609f93",35.3620810931316,-114.82439201811
"fda32636-c4c0-4ce5-9af6-120c4c612899",35.3620810931316,-114.82439201811
"cc42515f-5e6c-4aea-b232-7f73a008cb65",35.3620810931316,-114.82439201811
"adda4bfb-818f-457d-b36d-6f338cb4f151",35.3620810931316,-114.82439201811
"fbaaf625-8ac5-4a1d-b9ef-74166df37e70",35.3620810931316,-114.82439201811
"1c070049-f6f9-477b-9992-0a436f8ebd48",35.3620810931316,-114.82439201811
"f26c0861-7c12-40a6-a1fe-1d28ca1f488e",35.3620810931316,-114.82439201811
"be01ab3a-0f64-4fcf-81b3-c0df05489978",35.3620810931316,-114.82439201811
"b3f2a14f-89dd-45e0-a009-f99f98c33e71",35.3620810931316,-114.82439201811
"60e7985a-d1ce-4d0c-a786-52ac3fac6842",35.3620810931316,-114.82439201811
"deb3c724-3ce9-400d-85c8-24fb1ff68fe4",35.3620810931316,-114.82439201811
"810900ea-73a6-48bc-9750-cdaf57b83004",35.3620810931316,-114.82439201811
"6c543f15-daf7-4ee2-957b-6158047b4d61",35.3620810931316,-114.82439201811
"51f90775-fb26-42ba-b53a-96b75505aa5c",35.3620810931316,-114.82439201811
"38db426f-868e-47ee-a490-9dfbb6ec1a3c",35.3620810931316,-114.82439201811
"d4d9a4ca-9ee7-4c76-952a-16a7fa6b6aa6",35.3620810931316,-114.82439201811
"a0ae470d-968b-423a-b43a-cb84f470308d",35.3620810931316,-114.82439201811
"9aa83332-ffad-4e6d-9f48-bfa7820ea3fb",35.3620810931316,-114.82439201811
"2dba3e3a-047a-49bc-bcb7-89348407aab4",35.3620810931316,-114.82439201811
"691484f6-0b73-4d3b-b366-14ccf12b81f9",35.3620810931316,-114.82439201811
"af962a6f-fa96-4f10-ba33-2c36967ae5ec",35.3620810931316,-114.82439201811
"cb1a139c-e6d6-4bcc-8188-243933eb1d21",35.3620810931316,-114.82439201811
"b429cd85-e2e2-4eff-b27f-3eceaa60a97a",35.3620810931316,-114.82439201811
"71482faf-3568-4019-a715-ac28dc15eb6d",35.3620810931316,-114.82439201811
"a6742831-4600-44d3-ab81-bc2b5813c983",35.3620810931316,-114.82439201811
"67e149db-69d4-43f1-8cfe-ed6cab1d182c",35.3620810931316,-114.82439201811
"460b783f-7e40-4c5e-893e-a72c8c58595d",35.3620810931316,-114.82439201811
"44b38ed2-764d-4f13-9f5e-4ef707b7f962",35.3620810931316,-114.82439201811
"95ba161a-207d-48a1-bfbc-b963c1efbe41",35.3620810931316,-114.82439201811
"3ecec31f-fadb-4297-8848-4d18828cd90b",35.3620810931316,-114.82439201811
"d8a2c2a6-9c82-498c-bd00-8e1e5bf0c822",35.3620810931316,-114.82439201811
"f55c5d81-92ce-45d5-9c86-12f27f75bea0",35.3620810931316,-114.82439201811
"6b776ba3-92db-442f-bec8-e0009296a916",35.3620810931316,-114.82439201811
"dbaff315-c5d1-4e2a-ac7b-a40ce228cef8",35.3620810931316,-114.82439201811
"03f33ff0-9da3-439f-a088-0579415c14f7",35.3620810931316,-114.82439201811
"3fb9fa99-0c91-4736-9bb1-6b6b6b5801e9",35.3620810931316,-114.82439201811
"1239b7f2-4c9b-4e81-bc5b-2f918f917fdc",35.3620810931316,-114.82439201811
"57ac541c-73d3-4eb4-9659-1ef484051145",35.3620810931316,-114.82439201811
"1899d6ee-e20c-49f7-b762-e6fff2ce88f0",35.3620810931316,-114.82439201811
"838bd7e5-87d4-4a44-8ed2-dada426f68d9",35.3620810931316,-114.82439201811
"2713812d-82f0-4f7e-91d6-29bcaedcaa28",35.3620810931316,-114.82439201811
"0c209594-a27f-4ffc-8590-cd1ed1e1cb3f",35.3620810931316,-114.82439201811
"1ab388e7-5f6b-442e-a099-3e0d1a404388",35.3620810931316,-114.82439201811
"747db993-681c-4461-a20e-5a0953ccc5f7",35.3620810931316,-114.82439201811
"4bdc4405-45b8-4497-9121-616990cb0c76",35.3620810931316,-114.82439201811
"9539c8fb-61fd-4507-9ee1-1451af51ac89",35.3620810931316,-114.82439201811
"6204a65d-4202-4834-803e-7098daef2581",35.3620810931316,-114.82439201811
"b92bf6b2-a8e9-46b4-b840-e6fa821c3900",35.3620810931316,-114.82439201811
"fe461f29-03c4-4442-bd58-f3ca5b9ad619",35.3620810931316,-114.82439201811
"bc9c8806-6cd4-47a8-b4f8-d1cdcc4f2efc",35.3620810931316,-114.82439201811
"1a9cecf6-0811-4092-8566-532dc4a7594d",35.3620810931316,-114.82439201811
"1e0a869b-f647-4432-9116-cdb54c36950e",35.3620810931316,-114.82439201811
"418e1ee3-dd5a-43d9-831e-71eadd4298b9",35.3620810931316,-114.82439201811
"bf23abd7-e81e-4478-84c0-83a1739ef86c",35.3620810931316,-114.82439201811
"3c9f7ea6-b124-458b-ade4-4bf0e6593be3",35.3620810931316,-114.82439201811
"67670fb1-67d0-4a32-a91c-5fab24fc6c01",35.3620810931316,-114.82439201811
"5af69393-191b-4480-b840-5f08df1e9331",35.3620810931316,-114.82439201811
"a16968a0-be0d-4105-b990-a33d26657f91",35.3620810931316,-114.82439201811
"2aeb8cde-c7e6-4c1f-b23a-adfcc445b96f",35.3620810931316,-114.82439201811
"319f92e4-398e-479a-be82-ec76605802c4",35.3620810931316,-114.82439201811
"9bd72cc9-2757-4a09-8c68-42654b04aa2a",35.3620810931316,-114.82439201811
"a18071fe-1a53-4f38-a11d-04ca8a2c6d5b",35.3620810931316,-114.82439201811
"19a0e0c3-e0c4-4e73-984a-e9e617906f88",35.3620810931316,-114.82439201811
"a9f0b1b2-dcfd-44ad-b183-f2af9780bbfa",35.3620810931316,-114.82439201811
"382d44d6-2d31-4912-af55-8333b599bd09",35.3620810931316,-114.82439201811
"3bf5a2e9-5063-4df9-837d-0250f8f6ccef",35.3620810931316,-114.82439201811
"a5ac2b6d-e4a0-4502-8766-26c659e5060c",35.3620810931316,-114.82439201811
"f0989bf2-bfb9-4765-8bd2-16fbfeda493d",35.3620810931316,-114.82439201811
"cad8267e-66f9-4fea-9a4c-fb6ebbb2ed55",35.3620810931316,-114.82439201811
"4b20716e-2d5b-4a0c-8edd-ed21a5e6db41",35.3620810931316,-114.82439201811
"2a89331a-d8cf-4963-a9fc-3111a5dae6f6",35.3620810931316,-114.82439201811
"c98cbb30-56c8-445f-a806-7b8c6acf7d73",35.3620810931316,-114.82439201811
"b9e785ed-9bd0-4467-a107-23d99b335775",35.3620810931316,-114.82439201811
"69feb7c5-aa14-4904-bb73-79da0608d04e",35.3620810931316,-114.82439201811
"93ed4bb8-c0ac-4fd1-9b74-f4ad65c015cb",35.3620810931316,-114.82439201811
"c2311948-a63f-4def-8fa4-7e648ac81287",35.3620810931316,-114.82439201811
"e3533805-290d-4ac3-8d20-e8a1008516e2",35.3620810931316,-114.82439201811
"9c238174-a7ec-4170-943e-3a5042117614",35.3620810931316,-114.82439201811
"37b5ed23-2e9e-44c6-bdc2-23db5bbdef3a",35.3620810931316,-114.82439201811
"461f3efb-dc13-4850-9746-7195825534ea",35.3620810931316,-114.82439201811
"91b84edb-b5a3-463c-a8d3-2c7e4ca4e644",35.3620810931316,-114.82439201811
"fb9ab392-4c61-4c12-9217-b6a43d30943d",35.3620810931316,-114.82439201811
"047ca9a1-24d3-4698-85d6-e729158709e5",35.3620810931316,-114.82439201811
"8d3ba502-f356-482d-b17c-6d9b3e257da2",35.3620810931316,-114.82439201811
"dbef5ac6-61d2-4922-b655-4e5ff82186b7",35.3620810931316,-114.82439201811
"4d211e5f-fd27-4acb-8cb6-863dd27cca6a",35.3620810931316,-114.82439201811
"ef01e807-2ca3-44a1-a2f9-9b1aaa5af379",35.3620810931316,-114.82439201811
"db17c34a-c6d5-4517-9b3b-383d1f96dbc2",35.3620810931316,-114.82439201811
"05d00839-4436-41cd-9f09-3bca910f3811",35.3620810931316,-114.82439201811
"a564fc2d-78a3-478a-9388-02e0d491692d",35.3620810931316,-114.82439201811
"3b1c978a-8f6e-40a9-b2a8-4417ef3e5d6c",35.3620810931316,-114.82439201811
